T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances,lights
22.26,38.7,19.0,41.93333333,22.5,38.0,21.79,35.876,20.7,45.09,1.6666666669999999,47.79333333,21.2,30.6,23.29,38.76,20.7,39.03,4.85,759.95,85.5,1.0,40.0,2.55,35.73117986,35.73117986,70,20
22.2,38.7,19.0,42.06,22.5,37.9,21.79,36.11142857,20.7,45.09,1.6,48.4,21.2,30.7,23.26,38.7,20.7,39.1725,4.7,759.9666667,85.66666667,1.0,40.0,2.43,18.147512300000002,18.147512300000002,70,20
22.2,38.66333333,18.89,42.12666667,22.5,37.9,21.89,36.4,20.6,45.0,1.5666666669999998,48.52666667,21.15714286,30.75142857,23.26,38.76,20.7,39.2,4.55,759.9833332999999,85.83333333,1.0,40.0,2.32,11.72937927,11.72937927,40,20
22.2,38.66333333,18.82333333,42.2,22.5,37.86333333,21.89,36.51875,20.6,45.0,1.4266666669999999,48.4,21.14,30.79,23.2,38.7,20.7,39.2,4.4,760.0,86.0,1.0,40.0,2.2,22.39901932,22.39901932,50,20
22.1,38.7,18.79,42.29,22.5,37.79,21.95285714,36.66571429,20.6,45.0,1.26,48.56,21.1,30.79,23.2,38.7,20.7,39.2,4.2,760.05,86.5,1.0,40.0,2.08,28.81534505,28.81534505,50,20
22.1,38.7,18.7225,42.3725,22.5,37.76,21.956,36.754,20.6,44.93333333,1.2,49.1,21.1,30.79,23.1,38.7,20.63333333,39.03,4.0,760.1,87.0,1.0,40.0,1.97,38.87214882,38.87214882,50,20
22.1,38.7,18.7,42.46666667,22.5,37.7,22.0,36.82142857,20.6,44.96666667,1.26,49.69666667,21.1,30.87571429,23.03333333,38.56666667,20.63333333,39.03,3.8,760.15,87.5,1.0,40.0,1.85,38.32965291,38.32965291,60,10
22.1,38.7,18.66666667,42.56,22.39,37.59,22.0,36.856,20.6,44.9,1.125,49.4475,21.1,30.89,23.0,38.5,20.66666667,38.96666667,3.6,760.2,88.0,1.0,40.0,1.73,15.5343188,15.5343188,60,20
22.0,38.66333333,18.6,42.5,22.46333333,37.72333333,22.0,36.85285714,20.6,44.82666667,1.033333333,49.69333333,21.02857143,30.81857143,22.92666667,38.43333333,20.6,38.9,3.4,760.25,88.5,1.0,40.0,1.62,34.80450074,34.80450074,70,20
22.0,38.66333333,18.56666667,42.59,22.42666667,37.79,22.02,36.92,20.6,44.82666667,1.0,50.12666667,21.06,30.85,22.89,38.4,20.6,38.86333333,3.2,760.3,89.0,1.0,40.0,1.5,43.36115217,43.36115217,50,20
22.0,38.7,18.5,42.59,22.5,37.79,22.1,37.03857143,20.6,44.79,0.933333333,50.12666667,21.04285714,30.84714286,22.89,38.46666667,20.6,38.79,3.05,760.3166667,89.66666667,1.0,40.0,1.45,30.22989295,30.22989295,70,20
21.92666667,38.7,18.46333333,42.66333333,22.39,37.7,22.1,37.0,20.53333333,44.79,0.8,50.25666667,21.0,30.89,22.79,38.62666667,20.6,38.7,2.9,760.3333332999999,90.33333333,1.0,40.0,1.4,46.38561601,46.38561601,70,20
21.96333333,38.7,18.39,42.66333333,22.46333333,37.76,22.1,37.0,20.55,44.7,0.8,50.46333333,21.0,30.89,22.79,38.7,20.6,38.62666667,2.75,760.35,91.0,1.0,40.0,1.35,13.69725313,13.69725313,80,20
21.89,38.7,18.39,42.7,22.39,37.7,22.1,37.0,20.5,44.66333333,0.7,50.46333333,21.0,30.89,22.79,38.93333333,20.6,38.59,2.6,760.3666667,91.66666667,1.0,40.0,1.3,36.85765468,36.85765468,60,10
21.85666667,38.66333333,18.39,42.76,22.42666667,37.73,22.1,37.0,20.5,44.59,0.6333333329999999,50.46333333,21.0,30.90571429,22.73,39.06,20.6,38.59,2.45,760.3833333,92.33333333,1.0,40.0,1.25,16.68994339,16.68994339,70,20
21.79,38.59,18.29,42.82666667,22.5,37.73,22.236,37.29,20.5,44.59,0.46666666700000003,50.12666667,21.0,30.956,22.7,39.26,20.6,38.59,2.3,760.4,93.0,1.0,40.0,1.2,48.26834761,48.26834761,60,20
21.79,38.7,18.29,42.96666667,22.46333333,37.66333333,22.51,37.49285714,20.5,44.53,0.46666666700000003,50.73333333,21.0,31.0,22.7,39.26,20.53333333,38.66333333,2.15,760.4333333,93.33333333,1.0,37.5,1.12,23.52813474,23.52813474,50,20
21.79,38.7,18.2,43.0,22.39,37.53,22.774,37.552,20.5,44.5,0.46666666700000003,50.82666667,21.0,31.0,22.7,39.5,20.56666667,38.7,2.0,760.4666667,93.66666667,1.0,35.0,1.03,18.71886625,18.71886625,50,0
21.73,38.62666667,18.2,43.13333333,22.39,37.5,22.81857143,37.22571429,20.5,44.5,0.46666666700000003,51.56666667,20.95875,31.0,22.63333333,39.5,20.5,38.76,1.85,760.5,94.0,1.0,32.5,0.95,32.05906905,32.05906905,50,0
21.7225,38.7675,18.2,43.23,22.39,37.43333333,22.79,37.09,20.42666667,44.43333333,0.566666667,51.76666667,20.90571429,31.0,22.6,39.59,20.5,38.93333333,1.7,760.5333333,94.33333333,1.0,30.0,0.867,46.23818754,46.23818754,60,0
21.7,38.79,18.13333333,43.23,22.39,37.36,22.73857143,37.01285714,20.42666667,44.36,0.433333333,51.5,20.89,31.0,22.56666667,39.59,20.5,39.0225,1.55,760.5666667,94.66666667,1.0,27.5,0.7829999999999999,36.46549976,36.46549976,50,10
21.7,38.79,18.1,43.29,22.39,37.43333333,22.7,36.918,20.39,44.29,0.233333333,50.79333333,20.89,31.0,22.5,39.59,20.5,39.16333333,1.4,760.6,95.0,1.0,25.0,0.7,1.431727037,1.431727037,60,0
21.7,38.73,18.1,43.29,22.39,37.4,22.67142857,36.66857143,20.39,44.29,0.033333333,50.12666667,20.89,31.0,22.5,39.59,20.5,39.2,1.3,760.6,95.5,1.0,24.66666667,0.667,7.731781725,7.731781725,60,0
21.6,38.59,18.1,43.2,22.39,37.32666667,22.6,36.29,20.39,44.29,-0.1,50.145,20.89,30.98428571,22.42666667,39.53,20.5,39.26,1.2,760.6,96.0,1.0,24.33333333,0.633,29.92788033,29.92788033,40,0
21.6,38.53,18.025,43.1175,22.39,37.29,22.49857143,36.13714286,20.39,44.29,-0.066666667,50.69333333,20.89,30.956,22.46333333,39.33333333,20.5,39.32666667,1.1,760.6,96.5,1.0,24.0,0.6,1.6960368719999999,1.6960368719999999,50,0
21.6,38.5,18.0,43.09,22.39,37.29,22.39,35.98,20.39,44.29,0.0,50.9,20.84714286,30.92142857,22.39,39.2,20.5,39.4,1.0,760.6,97.0,1.0,23.66666667,0.5670000000000001,23.884325,23.884325,40,0
21.6,38.5,17.96333333,43.06,22.39,37.2,22.39,35.86857143,20.39,44.23,0.0,50.79,20.85,30.956,22.39,39.06,20.5,39.5,0.9,760.6,97.5,1.0,23.33333333,0.5329999999999999,39.18681776,39.18681776,30,0
21.5,38.5,17.89,43.0,22.39,37.12666667,22.29,35.79,20.39,44.2,-0.066666667,50.73,20.79,30.89,22.39,38.93333333,20.5,39.56,0.8,760.6,98.0,1.0,23.0,0.5,3.0328634539999997,3.0328634539999997,30,0
21.5,38.43333333,17.89,43.06,22.39,37.12666667,22.27714286,35.77714286,20.39,44.2,-0.066666667,51.03,20.79,30.89,22.29,38.79,20.5,39.59,0.767,760.6166667,97.66666667,1.0,22.5,0.41700000000000004,47.31805825,47.31805825,30,0
21.5,38.4,17.89,43.0,22.39,37.26,22.2,35.7,20.39,44.2,-0.066666667,51.16333333,20.79,30.89,22.29,38.79,20.5,39.59,0.733,760.6333333,97.33333333,1.0,22.0,0.33299999999999996,26.26371252,26.26371252,60,0
21.5,38.32666667,17.79,42.9,22.39,37.2,22.14,35.678000000000004,20.32333333,44.2,-0.1,51.32666667,20.79,30.89,22.26,38.72333333,20.5,39.59,0.7,760.65,97.0,1.0,21.5,0.25,46.26931309,46.26931309,50,0
21.5,38.29,17.79,42.9,22.39,37.12666667,22.1,35.66857143,20.35666667,44.2,-0.1,51.46666667,20.79,30.89,22.26,38.66333333,20.5,39.59,0.667,760.6666667000001,96.66666667,1.0,21.0,0.16699999999999998,37.56315291,37.56315291,60,0
21.42666667,38.23,17.79,43.0,22.39,37.045,22.1,35.634,20.29,44.1175,-0.1,51.46333333,20.79,30.89,22.2,38.5,20.5,39.59,0.633,760.6833333,96.33333333,1.0,20.5,0.0833,43.64724432,43.64724432,50,0
21.39,38.09,17.79,43.0,22.39,37.0,22.01428571,35.55428571,20.29,44.09,-0.1,52.13,20.79,30.89,22.2,38.43333333,20.5,39.59,0.6,760.7,96.0,1.0,20.0,0.0,28.913003000000003,28.913003000000003,70,0
21.39,38.09,17.7,43.03,22.39,37.0,22.0,35.54,20.29,44.09,-0.1,52.7,20.79,30.89,22.2,38.29,20.5,39.59,0.5670000000000001,760.7166667,96.16666667,1.166666667,27.0,0.0,44.78577834,44.78577834,50,10
21.29,38.32666667,17.7,43.29666667,22.39,37.03,22.0,35.79571429,20.29,44.09,-0.1,52.76,20.71285714,30.89,22.2,38.23,20.5,39.59,0.5329999999999999,760.7333332999999,96.33333333,1.333333333,34.0,0.0,29.63070049,29.63070049,40,0
21.35666667,38.4,17.7,43.76666667,22.32333333,37.03,21.89,35.9,20.29,44.09,-0.166666667,52.59,20.7,30.89,22.1,38.2,20.5,39.59,0.5,760.75,96.5,1.5,41.0,0.0,20.71092686,20.71092686,50,0
21.29,38.56,17.7,43.9,22.29,37.0,21.89,35.95714286,20.29,44.09,-0.1,52.46333333,20.7,30.89,22.1,38.2,20.5,39.59,0.467,760.7666667000001,96.66666667,1.6666666669999999,48.0,0.0,4.101847403,4.101847403,50,0
21.315,38.5675,17.6,43.82666667,22.29,37.0,21.83,35.918,20.26,44.09,-0.1,52.16333333,20.7,30.89,22.1,38.23,20.5,39.59,0.433,760.7833333,96.83333333,1.8333333330000001,55.0,0.0,21.19717097,21.19717097,60,0
21.2,38.9,18.52333333,43.59333333,22.39,36.43333333,21.61428571,36.38,20.2,44.56,4.393333333,58.03,20.6,31.02,21.85666667,38.26,20.63333333,37.4,3.57,761.5,93.0,2.333333333,54.66666667,2.47,9.807208844,9.807208844,50,0
21.2,39.0,18.93,42.86666667,22.39,36.4,21.718000000000004,36.674,20.2,44.5,5.133333333,58.49,20.6,31.1,21.79,38.2,20.82666667,37.26666667,4.15,761.5,91.0,2.5,51.0,2.75,25.18004868,25.18004868,60,0
21.26,39.06,19.0,42.46666667,22.46333333,36.4,21.8025,36.80375,20.2,44.46666667,5.89,58.895,20.6,31.1,21.79,38.2,21.76333333,36.66,4.73,761.5,89.0,2.666666667,47.33333333,3.03,43.56042788,43.56042788,50,0
21.29,39.12666667,19.0,42.46666667,22.5,36.29,21.92142857,36.9,20.13333333,44.4,6.693333332999999,59.3,20.6,31.18571429,21.79,38.2,21.82333333,36.32666667,5.32,761.5,87.0,2.833333333,43.66666667,3.32,14.56314946,14.56314946,60,0
21.29,39.2,19.62666667,42.53333333,22.5,36.36333333,22.1,37.0,20.13333333,44.4,7.233333332999999,59.69333333,20.6,31.2,21.79,38.23,21.63333333,36.32666667,5.9,761.5,85.0,3.0,40.0,3.6,37.99261732,37.99261732,60,0
21.29,39.2,20.56,41.46,22.5,36.4,22.17,37.01285714,20.2,44.4,7.9,60.03,20.6,31.22571429,21.79,38.23,21.36,36.66,6.25,761.55,83.5,3.0,40.0,3.65,12.84155344,12.84155344,40,0
21.39,39.2,21.55666667,40.05666667,22.5,36.46666667,22.31,37.09,20.1,44.29,8.366666667,60.09,20.6,31.29,21.745,38.29,21.15,37.245,6.6,761.6,82.0,3.0,40.0,3.7,39.88807278,39.88807278,40,0
21.39,39.2,22.09666667,39.13,22.39,36.5,22.39,37.09,20.1,44.29,9.026666667,58.33333333,20.6,31.30428571,21.7,38.29,21.06666667,37.86,6.95,761.65,80.5,3.0,40.0,3.75,2.438701736,2.438701736,50,0
21.42666667,39.32666667,22.59666667,38.33333333,22.39,36.56,22.5,37.09,20.13333333,44.29,9.633333333,53.12666667,20.6,31.39,21.7,38.29,21.0,38.26666667,7.3,761.7,79.0,3.0,40.0,3.8,18.15902482,18.15902482,50,0
21.5,39.4,22.9975,37.6175,22.39,36.59,22.58571429,37.09,20.2,44.29,10.29333333,42.09666667,20.6,31.39,21.7,38.29,21.0,38.76666667,7.65,761.75,77.5,3.0,40.0,3.85,42.36429873,42.36429873,60,0
21.5,39.5,23.32666667,37.09666667,22.39,36.66333333,22.66,37.134,20.16666667,44.29,10.76,37.09666667,20.6,31.39,21.7,38.29,21.0,39.02666667,8.0,761.8,76.0,3.0,40.0,3.9,28.82166494,28.82166494,60,0
21.89,36.82666667,23.42666667,32.03,22.46333333,36.06,22.89,34.29,20.2,41.73,13.92666667,7.76,20.7,28.26428571,21.675,35.745,20.79,37.66333333,11.1,761.9,46.66666667,4.0,40.0,0.0,17.5688921,17.5688921,50,0
21.89,36.66333333,23.26,31.96333333,22.46333333,36.06,22.89,34.26428571,20.2,41.56,13.86666667,5.8266666670000005,20.7,28.2,21.63333333,35.62666667,20.79,37.46333333,11.2,761.9,45.83333333,4.0,40.0,-0.1,13.44833472,13.44833472,50,0
21.89,36.46333333,23.13333333,31.96333333,22.39,35.96666667,22.8275,34.13125,20.13333333,41.43333333,13.86666667,3.8,20.7,28.2,21.6,35.5,20.7,37.16333333,11.3,761.9,45.0,4.0,40.0,-0.2,10.59671114,10.59671114,60,0
21.89,36.26,23.0,32.03,22.39,35.82666667,22.79,34.0,20.2,41.26,14.2,4.0,20.7,28.14,21.6,35.43333333,20.7,36.96333333,11.3,761.9333333,46.5,4.0,40.0,0.16699999999999998,39.79685805,39.79685805,60,0
21.89,36.12666667,23.0,32.0675,22.5,35.83333333,22.79,34.0,20.2,41.12666667,14.5,3.9,20.7,28.1,21.6,35.4,20.7,36.79,11.2,761.9666667,48.0,4.0,40.0,0.5329999999999999,13.42954895,13.42954895,50,0
21.89,36.0,22.92666667,32.06,22.5,35.7,22.79,33.94,20.16666667,40.96666667,14.23333333,1.9,20.7,28.06,21.6,35.32666667,20.7,36.79,11.2,762.0,49.5,4.0,40.0,0.9,13.38916072,13.38916072,50,0
21.82333333,35.93333333,22.76,32.12666667,22.5,35.59,22.72571429,33.79571429,20.1,40.9,13.62666667,1.2,20.7,27.93714286,21.6,35.16333333,20.7,36.52666667,11.2,762.0333333,51.0,4.0,40.0,1.27,2.255856199,2.255856199,40,0
21.85666667,35.83333333,22.7,32.2,22.5,35.59,22.7,33.7,20.2,40.76,13.62666667,2.2,20.7,27.87,21.6,35.03,20.7,36.32666667,11.1,762.0666667,52.5,4.0,40.0,1.63,27.40068081,27.40068081,60,0
21.85666667,35.7,22.6,32.2,22.5,35.5,22.64285714,33.58571429,20.2,40.62666667,14.16666667,1.0,20.7,27.79,21.6,34.9,20.7,36.13333333,11.1,762.1,54.0,4.0,40.0,2.0,39.29691747,39.29691747,40,0
21.79,35.59,22.6,32.2,22.5,35.43333333,22.64,33.48,20.13333333,40.46666667,14.36,1.0,20.7,27.79,21.6,34.82666667,20.7,35.93333333,11.1,762.1166667,53.83333333,4.0,40.0,1.95,23.45483975,23.45483975,60,0
21.79,35.53,22.56666667,32.2,22.5,35.29,22.6,33.32142857,20.2,40.4,14.26,1.0,20.65714286,27.61285714,21.53333333,34.76,20.7,35.9,11.1,762.1333333,53.66666667,4.0,40.0,1.9,20.88079901,20.88079901,30,0
21.79,35.46666667,22.42666667,32.2,22.5,35.2675,22.6,33.254,20.15,40.245,13.73333333,1.0,20.7,27.6,21.6,34.62666667,20.7,35.82666667,11.1,762.15,53.5,4.0,40.0,1.85,14.8243997,14.8243997,30,0
21.79,35.4,22.26,32.23,22.5,35.12666667,22.58571429,33.2,20.1,40.16333333,13.15,1.0,20.67142857,27.57142857,21.5,34.59,20.7,35.69333333,11.1,762.1666667000001,53.33333333,4.0,40.0,1.8,2.758150001,2.758150001,40,0
21.79,35.32666667,22.2,32.36333333,22.39,35.0,22.5,33.134,20.1,40.09,12.72666667,1.066666667,20.64,27.64,21.5,34.59,20.7,35.43333333,11.1,762.1833333,53.16666667,4.0,40.0,1.75,24.22999339,24.22999339,40,0
21.79,35.4,22.1,32.53,22.39,35.0,22.5,33.09,20.1,40.0,13.06,1.4,20.61428571,27.68428571,21.5,34.7,20.6,35.16333333,11.1,762.2,53.0,4.0,40.0,1.7,47.28524971,47.28524971,50,0
21.76,35.29,22.03333333,32.66333333,22.39,35.0,22.456,33.054,20.1,39.93333333,13.73333333,1.0,20.6,27.754,21.5,34.7,20.6,35.09,11.0,762.2166667,53.5,4.166666667,40.0,1.7,11.95896941,11.95896941,50,0
21.7,35.29,22.0,32.73,22.39,35.0,22.39,33.06428571,20.1,39.79,13.92666667,1.0,20.6,27.79,21.5,34.7,20.6,35.06,10.8,762.2333332999999,54.0,4.333333333,40.0,1.7,10.70416252,10.70416252,50,0
21.7,35.2,21.92666667,32.79,22.39,34.9,22.39,33.0,20.1,39.79,13.5,1.0,20.6,27.79,21.5,34.7,20.6,34.86,10.7,762.25,54.5,4.5,40.0,1.7,21.69620217,21.69620217,50,0
21.7,35.2225,21.85666667,32.9,22.39,34.9,22.39,33.09571429,20.1,39.7,13.16666667,1.0,20.6,27.89,21.5,34.79,20.6,34.845,10.6,762.2666667000001,55.0,4.666666667,40.0,1.7,45.38311413,45.38311413,60,20
21.7,35.43,21.73,32.96666667,22.39,34.9,22.39,33.44,20.1,39.7,13.19,1.233333333,20.6,27.95285714,21.5,34.79,20.6,34.73,10.4,762.2833333,55.5,4.833333333,40.0,1.7,12.289748,12.289748,70,20
21.7,35.5,21.7,33.2,22.39,34.82666667,22.39,33.65285714,20.1,39.7,13.39666667,1.6933333330000002,20.6,28.02,21.445,34.8,20.6,34.86333333,10.3,762.3,56.0,5.0,40.0,1.7,45.0242334,45.0242334,70,20
21.7,35.5,21.63333333,33.12666667,22.39,34.79,22.412,33.876,20.1,39.62666667,13.75666667,1.733333333,20.6,28.12857143,21.39,34.82666667,20.56666667,34.7,10.4,762.2833333,55.5,5.0,40.0,1.7,8.123555861,8.123555861,70,10
21.7,35.62666667,21.6,33.23,22.39,34.79,22.42142857,33.92857143,20.1,39.56,14.09,1.9266666669999999,20.6,28.29,21.39,34.9,20.56666667,34.83333333,10.6,762.2666667000001,55.0,5.0,40.0,1.7,19.79487661,19.79487661,60,20
21.7,35.7,21.575,33.3175,22.39,34.79,22.5,34.0,20.16666667,39.5,14.36,1.0,20.6,28.37571429,21.42666667,34.93333333,20.6,35.19333333,10.7,762.25,54.5,5.0,40.0,1.7,19.55973174,19.55973174,60,20
21.7,35.73,21.5,33.4,22.39,34.79,22.5,34.01285714,20.1,39.46666667,14.1,1.0,20.6,28.39,21.42666667,34.93333333,20.6,35.46666667,10.8,762.2333332999999,54.0,5.0,40.0,1.7,32.68387559,32.68387559,70,20
21.7,35.86333333,21.35666667,33.5,22.39,34.79,22.5,34.054,20.1,39.4,13.59,1.6333333330000002,20.6,28.42142857,21.46333333,35.06,20.56666667,35.36333333,11.0,762.2166667,53.5,5.0,40.0,1.7,37.64002156,37.64002156,90,20
21.7,36.0,21.29,33.83333333,22.39,34.86333333,22.5,34.12142857,20.1,39.4,13.39,1.96,20.6,28.5,21.39,35.13333333,20.5,35.23,11.1,762.2,53.0,5.0,40.0,1.7,5.787619704,5.787619704,90,10
21.7,36.0,21.29,33.93333333,22.39,34.9,22.5,34.5,20.1,39.4,13.5,1.193333333,20.6,28.43714286,21.5,35.43333333,20.6,35.36,11.2,762.1833333,53.16666667,5.0,40.0,1.8,17.97458651,17.97458651,110,20
21.7,36.03,21.29,34.06,22.39,34.9,22.5875,34.475,20.2,39.4,13.56666667,1.0,20.6,28.39,21.56666667,35.56,20.53333333,35.43333333,11.2,762.1666667000001,53.33333333,5.0,40.0,1.9,35.18042762,35.18042762,120,20
21.7,36.16333333,21.2,34.0,22.42666667,34.93333333,22.6,34.44285714,20.2,39.32666667,13.46333333,1.0,20.6,28.39,21.79,35.59,20.53333333,35.53,11.3,762.15,53.5,5.0,40.0,2.0,40.39402008,40.39402008,130,10
21.7,36.29,21.2,34.0,22.5,35.0,22.6,34.316,20.23,39.29,13.39,1.0,20.6,28.29,21.85666667,35.72333333,20.53333333,35.79666667,11.4,762.1333333,53.66666667,5.0,40.0,2.1,46.818537400000004,46.818537400000004,530,20
21.7,36.56333333,21.1,34.23333333,22.5,35.0,22.6,34.22571429,20.365,39.29,13.095,1.0,20.68571429,28.23857143,22.03333333,35.73,20.56666667,36.03,11.4,762.1166667,53.83333333,5.0,40.0,2.2,28.5381813,28.5381813,600,20
21.79,40.59333333,21.1,35.7,22.5,35.03,22.6,34.536,20.39,39.29,12.79333333,1.0,20.7,28.2,22.1,35.79,20.5,36.22333333,11.5,762.1,54.0,5.0,40.0,2.3,40.46650492,40.46650492,260,10
21.85666667,45.86666667,21.1,38.9,22.5,35.22333333,22.68571429,34.96428571,20.32333333,39.72666667,12.46,1.133333333,20.67142857,28.17142857,22.1,35.76,20.5,36.26,11.5,762.1166667,53.66666667,5.0,40.0,2.25,5.0654880239999995,5.0654880239999995,90,10
21.89,44.75666667,21.1,40.3,22.5,35.56666667,22.7,35.111999999999995,20.32333333,40.26666667,12.33,1.5,20.6,28.1,22.1,35.7,20.5,36.12666667,11.5,762.1333333,53.33333333,5.0,40.0,2.2,14.20198185,14.20198185,100,0
21.89,43.55666667,21.1,40.26666667,22.56666667,35.76,22.65714286,35.15285714,20.32333333,40.76666667,12.53,1.166666667,20.6,28.1,22.13333333,35.86,20.5,35.96666667,11.6,762.15,53.0,5.0,40.0,2.15,23.01608499,23.01608499,100,0
21.89,42.29333333,21.03333333,39.72666667,22.6,36.03,22.6,35.054,20.32333333,41.02666667,12.53,1.0,20.6,28.08,22.2,36.0,20.5,35.82666667,11.6,762.1666667000001,52.66666667,5.0,40.0,2.1,6.441730657000001,6.441730657000001,110,0
21.89,41.36666667,21.0,39.16,22.6,36.22333333,22.6,35.06714286,20.35666667,41.09,12.19666667,1.0,20.6,27.96857143,22.2,36.0,20.5,35.295,11.6,762.1833333,52.33333333,5.0,40.0,2.05,24.85284514,24.85284514,130,0
21.89,40.595,20.92666667,38.56666667,22.6,36.43333333,22.6,35.275999999999996,20.29,41.09,11.59,1.0,20.6,27.85,22.2,35.93333333,20.46333333,34.39333333,11.6,762.2,52.0,5.0,40.0,2.0,29.80913314,29.80913314,120,0
21.89,39.96,20.85666667,37.86333333,22.6,36.5,22.6,35.4,20.29,40.96666667,11.25666667,1.193333333,20.6,27.73857143,22.29,36.0,20.46333333,33.86,11.4,762.25,52.66666667,5.166666667,40.0,1.98,8.604823193,8.604823193,110,0
21.89,39.5,20.79,37.46333333,22.5,36.5,22.6,35.4,20.29,40.82666667,10.82333333,1.533333333,20.6,27.7,22.39,35.86333333,20.46333333,33.26666667,11.2,762.3,53.33333333,5.333333333,40.0,1.97,9.213553381,9.213553381,100,0
21.79,37.4,19.85666667,36.9,22.5,35.79,22.525,34.13125,20.5,56.1,6.123333333,11.96333333,20.39,28.19714286,22.79,38.09666667,20.2,32.53,7.43,763.1666667000001,65.0,2.333333333,40.0,1.17,1.5032507830000001,1.5032507830000001,60,0
21.76,37.5,19.73,36.96666667,22.5,35.93333333,22.5,34.156,20.56666667,55.56666667,6.19,12.56666667,20.39,28.434,22.79,38.43,20.2,32.99,7.22,763.2333332999999,65.5,2.166666667,40.0,1.08,41.85314991,41.85314991,40,0
21.7,37.5,19.7,37.06666667,22.56666667,36.0,22.5,34.2,20.56666667,54.82666667,6.123333333,12.62666667,20.42142857,28.6,22.79,38.86,20.2,33.56666667,7.0,763.3,66.0,2.0,40.0,1.0,24.85619765,24.85619765,30,0
21.7,37.46666667,19.63333333,37.26,22.5,36.0,22.39,34.09,20.5,54.9,5.933333332999999,12.7,20.39,28.7,22.79,39.19333333,20.2,33.8975,6.83,763.3666667,66.66666667,2.0,40.0,0.983,29.98405141,29.98405141,30,10
21.7,37.4,19.56666667,37.53,22.5,36.0,22.39,34.09,20.46333333,54.72333333,5.726666667000001,13.1,20.39,28.72571429,22.79,39.56666667,20.2,34.16333333,6.67,763.4333333,67.33333333,2.0,40.0,0.9670000000000001,32.78900732,32.78900732,30,0
21.63333333,37.32666667,19.5,37.66333333,22.5,36.0,22.39,34.09,20.39,54.46333333,5.56,13.59333333,20.39,28.89,22.79,39.8975,20.2,34.43333333,6.5,763.5,68.0,2.0,40.0,0.95,34.36058465,34.36058465,50,0
21.6,37.26,19.46333333,37.82666667,22.5,36.06,22.36142857,34.09,20.39,54.13333333,5.5,14.33333333,20.39,28.95285714,22.79,40.29666667,20.2,34.63333333,6.33,763.5666667,68.66666667,2.0,40.0,0.9329999999999999,24.11051488,24.11051488,50,0
21.6,37.2,19.39,37.9,22.5,36.12666667,22.29,34.09,20.39,53.86,5.5,15.02666667,20.39,29.06,22.79,40.65666667,20.2,34.86,6.17,763.6333333,69.33333333,2.0,40.0,0.917,43.6327304,43.6327304,60,0
21.6,37.2,19.29,38.145,22.5,36.2,22.29,34.09,20.35666667,53.52666667,5.5,15.63333333,20.39,29.1,22.73,40.93,20.2,35.13333333,6.0,763.7,70.0,2.0,40.0,0.9,15.087687400000002,15.087687400000002,50,0
21.53333333,37.2,19.26,38.29,22.5,36.29,22.29,34.09,20.29,53.19333333,5.623333333,16.33333333,20.39,29.2,22.7,41.09,20.2,35.46333333,6.07,763.7,70.66666667,2.0,40.0,1.1,22.22151539,22.22151539,60,0
21.5,37.2,19.2,38.36333333,22.5,36.29,22.22571429,34.09,20.29,52.83333333,5.69,16.86666667,20.39,29.25142857,22.63333333,41.03,20.26,35.72333333,6.13,763.7,71.33333333,2.0,40.0,1.3,46.65159523,46.65159523,50,0
21.5,37.2,19.16666667,38.43333333,22.5,36.29,22.2,34.09,20.29,52.56666667,5.745,17.59,20.39,29.31,22.56666667,41.15666667,20.2,35.93333333,6.2,763.7,72.0,2.0,40.0,1.5,40.157146999999995,40.157146999999995,60,0
21.5,37.2,19.1,38.56,22.56666667,36.29,22.18571429,34.09,20.29,52.22333333,5.933333332999999,18.23,20.39,29.46857143,22.5,41.36333333,20.2,36.06,6.27,763.7,72.66666667,2.0,40.0,1.7,45.08547737,45.08547737,40,0
21.5,37.2,19.0,38.62666667,22.6,36.29,22.14,34.111999999999995,20.29,51.96333333,6.0,18.56333333,20.33,29.5,22.5,41.56666667,20.23,36.39,6.33,763.7,73.33333333,2.0,40.0,1.9,34.95295407,34.95295407,50,0
21.46333333,37.16333333,19.0,38.76,22.53333333,36.36333333,22.1,34.2,20.2,51.56,6.19,19.06666667,20.39,29.5625,22.5,41.76,20.29,36.66333333,6.4,763.7,74.0,2.0,40.0,2.1,42.611639200000006,42.611639200000006,50,0
21.39,37.09,18.89,38.82666667,22.6,36.4,22.1,34.2,20.2,51.36,6.263333332999999,19.26,20.30428571,29.65714286,22.39,41.82666667,20.2,36.86,6.52,763.7166667,73.66666667,2.166666667,40.0,2.15,39.6962092,39.6962092,40,0
21.39,37.12666667,18.89,38.9,22.6,36.4,22.1,34.21285714,20.2,50.995,6.3,19.53333333,20.29,29.7,22.39,41.96666667,20.26,37.13333333,6.63,763.7333332999999,73.33333333,2.333333333,40.0,2.2,30.506422600000004,30.506422600000004,60,0
21.39,37.2,18.89,39.0,22.6,36.4,22.08,34.236,20.2,50.72333333,6.3,19.53333333,20.29,29.76428571,22.39,42.23,20.29,37.36,6.75,763.75,73.0,2.5,40.0,2.25,31.27570217,31.27570217,50,0
